DATA_CREDITO;ANO_MES_REPASSE;DATA_REPASSE;NOME_MUNICIPIO;DEDUCAO_FUNDEB_ICMS;VALOR_BRUTO_ICMS;VALOR_CREDITADO_ICMS;DEDUCAO_FUNDEB_IPI;VALOR_BRUTO_IPI;VALOR_CREDITADO_IPI;DEDUCAO_FUNDEB_IPVA;VALOR_BRUTO_IPVA;VALOR_CREDITADO_IPVA
2019-01-02T00:00:00.000-02:00;201901;2019-01-02T00:00:00.000-02:00;"CAMPESTRE DE GOIAS";7509.54;7509.54;0.0;0.0;0.0;0.0;396.97;396.97;0.0
2019-01-02T00:00:00.000-02:00;201901;2019-01-02T00:00:00.000-02:00;CAMPINACU;7915.04;7915.04;0.0;0.0;0.0;0.0;64.01;64.01;0.0
2019-01-02T00:00:00.000-02:00;201901;2019-01-02T00:00:00.000-02:00;CAMPINORTE;10634.09;10634.09;0.0;0.0;0.0;0.0;718.9300000000001;718.9300000000001;0.0
2019-01-02T00:00:00.000-02:00;201901;2019-01-02T00:00:00.000-02:00;"CAMPO ALEGRE DE GOIAS";26548.49;26548.49;0.0;0.0;0.0;0.0;712.33;712.33;0.0
2019-01-02T00:00:00.000-02:00;201901;2019-01-02T00:00:00.000-02:00;"CAMPO LIMPO DE GOIAS";11845.02;11845.02;0.0;0.0;0.0;0.0;389.67;389.67;0.0
2019-01-02T00:00:00.000-02:00;201901;2019-01-02T00:00:00.000-02:00;"CAMPOS BELOS";10945.64;10945.64;0.0;0.0;0.0;0.0;1421.73;1421.73;0.0
2019-01-02T00:00:00.000-02:00;201901;2019-01-02T00:00:00.000-02:00;"CAMPOS VERDES";10285.9;10285.9;0.0;0.0;0.0;0.0;202.47;202.47;0.0
2019-01-02T00:00:00.000-02:00;201901;2019-01-02T00:00:00.000-02:00;"CARMO DO RIO VERDE";20079.22;20079.22;0.0;0.0;0.0;0.0;960.36;960.36;0.0
2019-01-02T00:00:00.000-02:00;201901;2019-01-02T00:00:00.000-02:00;CASTELANDIA;8576.57;8576.57;0.0;0.0;0.0;0.0;37.82;37.82;0.0
2019-01-02T00:00:00.000-02:00;201901;2019-01-02T00:00:00.000-02:00;CATALAO;331212.75;331212.75;0.0;0.0;0.0;0.0;20153.14;20153.14;0.0
2019-01-02T00:00:00.000-02:00;201901;2019-01-02T00:00:00.000-02:00;CATURAI;7610.54;7610.54;0.0;0.0;0.0;0.0;1210.08;1210.08;0.0
2019-01-02T00:00:00.000-02:00;201901;2019-01-02T00:00:00.000-02:00;CAVALCANTE;39925.87;39925.87;0.0;0.0;0.0;0.0;277.40000000000003;277.40000000000003;0.0
2019-01-02T00:00:00.000-02:00;201901;2019-01-02T00:00:00.000-02:00;CERES;22157.5;22157.5;0.0;0.0;0.0;0.0;5019.14;5019.14;0.0
2019-01-02T00:00:00.000-02:00;201901;2019-01-02T00:00:00.000-02:00;CEZARINA;26226.72;26226.72;0.0;0.0;0.0;0.0;567.1;567.1;0.0
2019-01-02T00:00:00.000-02:00;201901;2019-01-02T00:00:00.000-02:00;"CHAPADAO DO CEU";91643.25;91643.25;0.0;0.0;0.0;0.0;1008.6;1008.6;0.0
2019-01-02T00:00:00.000-02:00;201901;2019-01-02T00:00:00.000-02:00;"CIDADE OCIDENTAL";25067.440000000002;25067.440000000002;0.0;0.0;0.0;0.0;1796.1100000000001;1796.1100000000001;0.0
2019-01-02T00:00:00.000-02:00;201901;2019-01-02T00:00:00.000-02:00;"COCALZINHO DE GOIAS";19352.58;19352.58;0.0;0.0;0.0;0.0;2075.44;2075.44;0.0
