DATA_CREDITO;ANO_MES_REPASSE;DATA_REPASSE;NOME_MUNICIPIO;DEDUCAO_FUNDEB_ICMS;VALOR_BRUTO_ICMS;VALOR_CREDITADO_ICMS;DEDUCAO_FUNDEB_IPI;VALOR_BRUTO_IPI;VALOR_CREDITADO_IPI;DEDUCAO_FUNDEB_IPVA;VALOR_BRUTO_IPVA;VALOR_CREDITADO_IPVA
2019-06-04T00:00:00.000-03:00;201906;2019-06-04T00:00:00.000-03:00;ARAGUAPAZ;17179.0;85895.01;68716.01;0.0;0.0;0.0;2722.7400000000002;11798.04;9075.300000000001
2019-06-04T00:00:00.000-03:00;201906;2019-06-04T00:00:00.000-03:00;ARENOPOLIS;14029.17;70145.85;56116.68;0.0;0.0;0.0;884.14;3580.88;2696.7400000000002
2019-06-04T00:00:00.000-03:00;201906;2019-06-04T00:00:00.000-03:00;ARUANA;22206.09;111030.52;88824.43000000001;0.0;0.0;0.0;1957.38;9367.1;7409.72
2019-06-04T00:00:00.000-03:00;201906;2019-06-04T00:00:00.000-03:00;AURILANDIA;8423.45;42117.270000000004;33693.82;0.0;0.0;0.0;1306.06;5020.5;3714.44
2019-06-04T00:00:00.000-03:00;201906;2019-06-04T00:00:00.000-03:00;AVELINOPOLIS;6782.43;33911.97;27129.54;0.0;0.0;0.0;1288.46;6454.900000000001;5166.4400000000005
2019-06-04T00:00:00.000-03:00;201906;2019-06-04T00:00:00.000-03:00;BALIZA;10052.06;50260.3;40208.24;0.0;0.0;0.0;337.66;1268.78;931.12
2019-06-04T00:00:00.000-03:00;201906;2019-06-04T00:00:00.000-03:00;"BARRO ALTO";73673.6;368368.05;294694.45;0.0;0.0;0.0;4203.9800000000005;10697.84;6493.860000000001
2019-06-04T00:00:00.000-03:00;201906;2019-06-04T00:00:00.000-03:00;"BELA VISTA DE GOIAS";87067.71;435338.42;348270.71;0.0;0.0;0.0;15357.48;45150.44;29792.96
2019-06-04T00:00:00.000-03:00;201906;2019-06-04T00:00:00.000-03:00;"BOM JARDIM DE GOIAS";13587.42;67937.07;54349.65;0.0;0.0;0.0;3320.54;14520.960000000001;11200.42
2019-06-04T00:00:00.000-03:00;201906;2019-06-04T00:00:00.000-03:00;"BOM JESUS DE GOIAS";46252.37;231261.82;185009.45;0.0;0.0;0.0;15157.76;39225.700000000004;24067.94
2019-06-04T00:00:00.000-03:00;201906;2019-06-04T00:00:00.000-03:00;BONFINOPOLIS;11320.12;56600.61;45280.49;0.0;0.0;0.0;3216.2200000000003;8108.8;4892.58
2019-06-04T00:00:00.000-03:00;201906;2019-06-04T00:00:00.000-03:00;BONOPOLIS;10126.53;50632.61;40506.08;0.0;0.0;0.0;928.5;1682.24;753.74
2019-06-04T00:00:00.000-03:00;201906;2019-06-04T00:00:00.000-03:00;BRAZABRANTES;8421.4;42107.06;33685.66;0.0;0.0;0.0;974.74;2840.66;1865.92
2019-06-04T00:00:00.000-03:00;201906;2019-06-04T00:00:00.000-03:00;BRITANIA;18807.66;94038.52;75230.86;0.0;0.0;0.0;2372.0;7342.82;4970.82
2019-06-04T00:00:00.000-03:00;201906;2019-06-04T00:00:00.000-03:00;"BURITI ALEGRE";28088.77;140443.94;112355.17;0.0;0.0;0.0;3596.52;19164.9;15568.380000000001
2019-06-04T00:00:00.000-03:00;201906;2019-06-04T00:00:00.000-03:00;"BURITI DE GOIAS";10718.050000000001;53590.11;42872.06;0.0;0.0;0.0;934.64;3618.06;2683.42
2019-06-04T00:00:00.000-03:00;201906;2019-06-04T00:00:00.000-03:00;BURITINOPOLIS;12877.380000000001;64387.130000000005;51509.75;0.0;0.0;0.0;240.72;1746.26;1505.54
2019-06-04T00:00:00.000-03:00;201906;2019-06-04T00:00:00.000-03:00;CABECEIRAS;18282.100000000002;91410.51;73128.41;0.0;0.0;0.0;2536.46;6648.02;4111.56
2019-06-04T00:00:00.000-03:00;201906;2019-06-04T00:00:00.000-03:00;"CACHOEIRA ALTA";45957.29;229786.48;183829.19;0.0;0.0;0.0;5940.88;21380.98;15440.1
2019-06-04T00:00:00.000-03:00;201906;2019-06-04T00:00:00.000-03:00;"CACHOEIRA DE GOIAS";10253.97;51269.8;41015.83;0.0;0.0;0.0;666.32;2361.16;1694.8400000000001
2019-06-04T00:00:00.000-03:00;201906;2019-06-04T00:00:00.000-03:00;"CACHOEIRA DOURADA";66335.82;331679.03;265343.21;0.0;0.0;0.0;3603.64;16790.6;13186.960000000001
2019-06-04T00:00:00.000-03:00;201906;2019-06-04T00:00:00.000-03:00;CACU;72373.34;361866.7;289493.36;0.0;0.0;0.0;10318.04;26716.4;16398.36
2019-06-04T00:00:00.000-03:00;201906;2019-06-04T00:00:00.000-03:00;CAIAPONIA;48403.3;242016.44;193613.14;0.0;0.0;0.0;8616.44;34358.9;25742.46
2019-06-04T00:00:00.000-03:00;201906;2019-06-04T00:00:00.000-03:00;"CALDAS NOVAS";80950.58;404752.96;323802.38;0.0;0.0;0.0;60093.64;179764.36000000002;119670.72
2019-06-04T00:00:00.000-03:00;201906;2019-06-04T00:00:00.000-03:00;CALDAZINHA;6538.17;32690.83;26152.66;0.0;0.0;0.0;3172.3;8556.9;5384.6
2019-06-04T00:00:00.000-03:00;201906;2019-06-04T00:00:00.000-03:00;"CAMPESTRE DE GOIAS";8209.960000000001;41049.85;32839.89;0.0;0.0;0.0;1814.64;4261.64;2447.0
2019-06-04T00:00:00.000-03:00;201906;2019-06-04T00:00:00.000-03:00;CAMPINACU;8209.43;41047.21;32837.78;0.0;0.0;0.0;1888.26;5437.74;3549.48
2019-06-04T00:00:00.000-03:00;201906;2019-06-04T00:00:00.000-03:00;CAMPINORTE;11408.2;57041.130000000005;45632.93;0.0;0.0;0.0;4023.84;13662.84;9639.0
2019-06-04T00:00:00.000-03:00;201906;2019-06-04T00:00:00.000-03:00;"CAMPO ALEGRE DE GOIAS";46400.950000000004;232004.62;185603.67;0.0;0.0;0.0;5643.0;12540.02;6897.02
2019-06-04T00:00:00.000-03:00;201906;2019-06-04T00:00:00.000-03:00;"CAMPO LIMPO DE GOIAS";12381.42;61906.880000000005;49525.46;0.0;0.0;0.0;2094.5;5358.56;3264.06
2019-06-04T00:00:00.000-03:00;201906;2019-06-04T00:00:00.000-03:00;"CAMPOS BELOS";11866.28;59331.5;47465.22;0.0;0.0;0.0;6661.96;22028.08;15366.12
2019-06-04T00:00:00.000-03:00;201906;2019-06-04T00:00:00.000-03:00;"CAMPOS VERDES";10771.42;53856.96;43085.54;0.0;0.0;0.0;3499.4;5414.3;1914.9
2019-06-04T00:00:00.000-03:00;201906;2019-06-04T00:00:00.000-03:00;"CARMO DO RIO VERDE";22916.81;114584.16;91667.35;0.0;0.0;0.0;2921.06;8383.7;5462.64
2019-06-04T00:00:00.000-03:00;201906;2019-06-04T00:00:00.000-03:00;CASTELANDIA;10290.15;51450.700000000004;41160.55;0.0;0.0;0.0;864.08;1996.76;1132.68
2019-06-04T00:00:00.000-03:00;201906;2019-06-04T00:00:00.000-03:00;CATALAO;359483.38;1797416.8399999999;1437933.46;0.0;0.0;0.0;97130.3;273902.26;176771.96
2019-06-04T00:00:00.000-03:00;201906;2019-06-04T00:00:00.000-03:00;CATURAI;8435.460000000001;42177.32;33741.86;0.0;0.0;0.0;899.12;2848.18;1949.06
2019-06-04T00:00:00.000-03:00;201906;2019-06-04T00:00:00.000-03:00;CAVALCANTE;44211.200000000004;221056.08000000002;176844.88;0.0;0.0;0.0;594.28;2334.7000000000003;1740.42
2019-06-04T00:00:00.000-03:00;201906;2019-06-04T00:00:00.000-03:00;CERES;23345.58;116728.01000000001;93382.43000000001;0.0;0.0;0.0;14829.0;59361.56;44532.56
2019-06-04T00:00:00.000-03:00;201906;2019-06-04T00:00:00.000-03:00;CEZARINA;25482.81;127413.89;101931.08;0.0;0.0;0.0;2915.6;9772.58;6856.9800000000005
2019-06-04T00:00:00.000-03:00;201906;2019-06-04T00:00:00.000-03:00;"CHAPADAO DO CEU";104882.21;524411.11;419528.9;0.0;0.0;0.0;9782.08;27911.96;18129.88
2019-06-04T00:00:00.000-03:00;201906;2019-06-04T00:00:00.000-03:00;"CIDADE OCIDENTAL";29933.48;149667.65;119734.17;0.0;0.0;0.0;7512.360000000001;19277.260000000002;11764.9
2019-06-04T00:00:00.000-03:00;201906;2019-06-04T00:00:00.000-03:00;"COCALZINHO DE GOIAS";20672.34;103361.76000000001;82689.42;0.0;0.0;0.0;3429.62;9716.86;6287.24
2019-06-04T00:00:00.000-03:00;201906;2019-06-04T00:00:00.000-03:00;"COLINAS DO SUL";10127.75;50638.86;40511.11;0.0;0.0;0.0;504.52000000000004;779.0600000000001;274.54
2019-06-04T00:00:00.000-03:00;201906;2019-06-04T00:00:00.000-03:00;"CORREGO DO OURO";11487.76;57438.73;45950.97;0.0;0.0;0.0;1650.52;5131.92;3481.4
2019-06-04T00:00:00.000-03:00;201906;2019-06-04T00:00:00.000-03:00;"CORUMBA DE GOIAS";14096.26;70481.42;56385.16;0.0;0.0;0.0;2955.54;9264.78;6309.24
2019-06-04T00:00:00.000-03:00;201906;2019-06-04T00:00:00.000-03:00;CORUMBAIBA;58341.15;291705.89;233364.74;0.0;0.0;0.0;3325.98;13066.48;9740.5
2019-06-04T00:00:00.000-03:00;201906;2019-06-04T00:00:00.000-03:00;CRISTALINA;156277.07;781385.36;625108.29;0.0;0.0;0.0;24882.54;81124.66;56242.12
2019-06-04T00:00:00.000-03:00;201906;2019-06-04T00:00:00.000-03:00;CRISTIANOPOLIS;11154.01;55770.01;44616.0;0.0;0.0;0.0;1711.3600000000001;7089.9800000000005;5378.62
2019-06-04T00:00:00.000-03:00;201906;2019-06-04T00:00:00.000-03:00;CRIXAS;51257.12;256285.65;205028.53;0.0;0.0;0.0;7342.72;24850.84;17508.12
2019-06-04T00:00:00.000-03:00;201906;2019-06-04T00:00:00.000-03:00;CROMINIA;8940.57;44702.71;35762.14;0.0;0.0;0.0;2532.96;14499.94;11966.98
2019-06-04T00:00:00.000-03:00;201906;2019-06-04T00:00:00.000-03:00;CUMARI;26282.56;131412.74;105130.18000000001;0.0;0.0;0.0;1903.32;4188.84;2285.52
2019-06-04T00:00:00.000-03:00;201906;2019-06-04T00:00:00.000-03:00;DAMIANOPOLIS;7218.46;36092.270000000004;28873.81;0.0;0.0;0.0;1066.02;2064.26;998.24
2019-06-04T00:00:00.000-03:00;201906;2019-06-04T00:00:00.000-03:00;DAMOLANDIA;6556.39;32782.1;26225.71;0.0;0.0;0.0;1035.88;1343.4;307.52
2019-06-04T00:00:00.000-03:00;201906;2019-06-04T00:00:00.000-03:00;DAVINOPOLIS;32530.2;162650.97;130120.77;0.0;0.0;0.0;236.78;2639.52;2402.7400000000002
2019-06-04T00:00:00.000-03:00;201906;2019-06-04T00:00:00.000-03:00;DIORAMA;9215.210000000001;46075.96;36860.75;0.0;0.0;0.0;1923.04;4014.2000000000003;2091.16
2019-06-04T00:00:00.000-03:00;201906;2019-06-04T00:00:00.000-03:00;"DIVINOPOLIS DE GOIAS";7404.7;37023.63;29618.93;0.0;0.0;0.0;1238.52;2975.02;1736.5
2019-06-04T00:00:00.000-03:00;201906;2019-06-04T00:00:00.000-03:00;DOVERLANDIA;20243.32;101216.45;80973.13;0.0;0.0;0.0;3243.52;16027.04;12783.52
2019-06-04T00:00:00.000-03:00;201906;2019-06-04T00:00:00.000-03:00;EDEALINA;24850.4;124252.01000000001;99401.61;0.0;0.0;0.0;1780.56;4459.72;2679.16
2019-06-04T00:00:00.000-03:00;201906;2019-06-04T00:00:00.000-03:00;EDEIA;61095.49;305477.33;244381.84;0.0;0.0;0.0;13106.94;28123.940000000002;15017.0
2019-06-04T00:00:00.000-03:00;201906;2019-06-04T00:00:00.000-03:00;"ESTRELA DO NORTE";6568.3;32841.36;26273.06;0.0;0.0;0.0;1805.28;3829.2200000000003;2023.94
2019-06-04T00:00:00.000-03:00;201906;2019-06-04T00:00:00.000-03:00;FAINA;15815.300000000001;79076.47;63261.17;0.0;0.0;0.0;1484.52;6005.76;4521.24
2019-06-04T00:00:00.000-03:00;201906;2019-06-04T00:00:00.000-03:00;"FAZENDA NOVA";11763.9;58819.270000000004;47055.37;0.0;0.0;0.0;2608.16;10667.2;8059.04
2019-06-04T00:00:00.000-03:00;201906;2019-06-04T00:00:00.000-03:00;FIRMINOPOLIS;14993.28;74966.34;59973.06;0.0;0.0;0.0;5309.52;15699.56;10390.04
2019-06-04T00:00:00.000-03:00;201906;2019-06-04T00:00:00.000-03:00;"FLORES DE GOIAS";11280.49;56402.47;45121.98;0.0;0.0;0.0;2436.7400000000002;4574.56;2137.82
2019-06-04T00:00:00.000-03:00;201906;2019-06-04T00:00:00.000-03:00;FORMOSA;122826.53;614132.58;491306.05;0.0;0.0;0.0;50268.340000000004;140858.88;90590.54000000001
2019-06-04T00:00:00.000-03:00;201906;2019-06-04T00:00:00.000-03:00;FORMOSO;9265.07;46325.48;37060.41;0.0;0.0;0.0;4217.12;9915.74;5698.62
2019-06-04T00:00:00.000-03:00;201906;2019-06-04T00:00:00.000-03:00;"GAMELEIRA DE GOIAS";11125.380000000001;55626.87;44501.49;0.0;0.0;0.0;376.14;2002.16;1626.02
2019-06-04T00:00:00.000-03:00;201906;2019-06-04T00:00:00.000-03:00;GOIANAPOLIS;21175.33;105876.69;84701.36;0.0;0.0;0.0;7681.42;15182.52;7501.1
2019-06-04T00:00:00.000-03:00;201906;2019-06-04T00:00:00.000-03:00;GOIANDIRA;13644.050000000001;68220.26;54576.21;0.0;0.0;0.0;3096.8;14967.48;11870.68
2019-06-04T00:00:00.000-03:00;201906;2019-06-04T00:00:00.000-03:00;GOIANESIA;98184.2;490920.75;392736.55;0.0;0.0;0.0;41057.12;113862.34;72805.22
2019-06-04T00:00:00.000-03:00;201906;2019-06-04T00:00:00.000-03:00;GOIANIA;1842707.55;9213535.38;7370827.83;0.0;0.0;0.0;1452477.34;4673964.42;3221487.08
2019-06-04T00:00:00.000-03:00;201906;2019-06-04T00:00:00.000-03:00;GOIANIRA;43215.16;216075.85;172860.69;0.0;0.0;0.0;22216.08;73030.86;50814.78
2019-06-04T00:00:00.000-03:00;201906;2019-06-04T00:00:00.000-03:00;GOIAS;29624.3;148121.48;118497.18000000001;0.0;0.0;0.0;11876.06;25133.8;13257.74
2019-06-04T00:00:00.000-03:00;201906;2019-06-04T00:00:00.000-03:00;GOIATUBA;141313.65;706568.3;565254.65;0.0;0.0;0.0;25953.2;64809.72;38856.520000000004
2019-06-04T00:00:00.000-03:00;201906;2019-06-04T00:00:00.000-03:00;GOUVELANDIA;23314.48;116572.51000000001;93258.03;0.0;0.0;0.0;1506.1200000000001;1506.1200000000001;0.0
2019-06-04T00:00:00.000-03:00;201906;2019-06-04T00:00:00.000-03:00;GUAPO;13545.69;67728.59;54182.9;0.0;0.0;0.0;5957.52;17132.18;11174.66
2019-06-04T00:00:00.000-03:00;201906;2019-06-04T00:00:00.000-03:00;GUARAITA;7114.18;35571.03;28456.850000000002;0.0;0.0;0.0;506.58;740.98;234.4
2019-06-04T00:00:00.000-03:00;201906;2019-06-04T00:00:00.000-03:00;"GUARANI DE GOIAS";11483.03;57415.18;45932.15;0.0;0.0;0.0;946.0600000000001;1662.94;716.88
2019-06-04T00:00:00.000-03:00;201906;2019-06-04T00:00:00.000-03:00;GUARINOS;10945.39;54727.17;43781.78;0.0;0.0;0.0;1064.02;1523.42;459.40000000000003
2019-06-04T00:00:00.000-03:00;201906;2019-06-04T00:00:00.000-03:00;HEITORAI;7753.63;38768.21;31014.58;0.0;0.0;0.0;2209.28;6454.2;4244.92
2019-06-04T00:00:00.000-03:00;201906;2019-06-04T00:00:00.000-03:00;HIDROLANDIA;43327.86;216639.36000000002;173311.5;0.0;0.0;0.0;19783.84;43529.58;23745.74
2019-06-04T00:00:00.000-03:00;201906;2019-06-04T00:00:00.000-03:00;HIDROLINA;7335.57;36677.85;29342.28;0.0;0.0;0.0;1413.26;4828.82;3415.56
2019-06-04T00:00:00.000-03:00;201906;2019-06-04T00:00:00.000-03:00;IACIARA;13356.960000000001;66784.84;53427.880000000005;0.0;0.0;0.0;2976.1;7617.4400000000005;4641.34
2019-06-04T00:00:00.000-03:00;201906;2019-06-04T00:00:00.000-03:00;INACIOLANDIA;17317.77;86588.90000000001;69271.13;0.0;0.0;0.0;3972.8;12579.880000000001;8607.08
2019-06-04T00:00:00.000-03:00;201906;2019-06-04T00:00:00.000-03:00;INDIARA;30843.84;154219.45;123375.61;0.0;0.0;0.0;5339.9400000000005;16807.38;11467.44
2019-06-04T00:00:00.000-03:00;201906;2019-06-04T00:00:00.000-03:00;INHUMAS;57766.44;288832.18;231065.74;0.0;0.0;0.0;32748.8;93619.02;60870.22
2019-06-04T00:00:00.000-03:00;201906;2019-06-04T00:00:00.000-03:00;IPAMERI;77798.42;388992.14;311193.72000000003;0.0;0.0;0.0;12642.4;37649.06;25006.66
2019-06-04T00:00:00.000-03:00;201906;2019-06-04T00:00:00.000-03:00;"IPIRANGA DE GOIAS";7760.8;38803.91;31043.11;0.0;0.0;0.0;637.8000000000001;2366.1;1728.3
2019-06-04T00:00:00.000-03:00;201906;2019-06-04T00:00:00.000-03:00;IPORA;26584.38;132921.86000000002;106337.48;0.0;0.0;0.0;34457.08;89396.32;54939.24
2019-06-04T00:00:00.000-03:00;201906;2019-06-04T00:00:00.000-03:00;ISRAELANDIA;7038.03;35189.99;28151.96;0.0;0.0;0.0;847.54;5506.86;4659.32
2019-06-04T00:00:00.000-03:00;201906;2019-06-04T00:00:00.000-03:00;ITABERAI;71540.24;357701.19;286160.95;0.0;0.0;0.0;27227.32;69090.76;41863.44
2019-06-04T00:00:00.000-03:00;201906;2019-06-04T00:00:00.000-03:00;ITAGUARI;10390.53;51952.56;41562.03;0.0;0.0;0.0;3448.0;8575.32;5127.32
2019-06-04T00:00:00.000-03:00;201906;2019-06-04T00:00:00.000-03:00;ITAGUARU;11139.83;55699.41;44559.58;0.0;0.0;0.0;4448.28;9533.380000000001;5085.1
2019-06-04T00:00:00.000-03:00;201906;2019-06-04T00:00:00.000-03:00;ITAJA;17227.75;86138.62;68910.87;0.0;0.0;0.0;1579.48;5399.04;3819.56
2019-06-04T00:00:00.000-03:00;201906;2019-06-04T00:00:00.000-03:00;ITAPACI;24299.45;121497.2;97197.75;0.0;0.0;0.0;8602.8;29811.88;21209.08
2019-06-04T00:00:00.000-03:00;201906;2019-06-04T00:00:00.000-03:00;ITAPIRAPUA;20513.72;102568.71;82054.99;0.0;0.0;0.0;1901.7;7438.14;5536.4400000000005
2019-06-04T00:00:00.000-03:00;201906;2019-06-04T00:00:00.000-03:00;ITAPURANGA;23363.13;116815.65000000001;93452.52;0.0;0.0;0.0;16133.68;46971.46;30837.78
2019-06-04T00:00:00.000-03:00;201906;2019-06-04T00:00:00.000-03:00;ITARUMA;24363.33;121816.35;97453.02;0.0;0.0;0.0;6054.92;18664.64;12609.720000000001
2019-06-04T00:00:00.000-03:00;201906;2019-06-04T00:00:00.000-03:00;ITAUCU;14008.27;70041.2;56032.93;0.0;0.0;0.0;4271.62;9823.62;5552.0
2019-06-04T00:00:00.000-03:00;201906;2019-06-04T00:00:00.000-03:00;ITUMBIARA;221490.53;1107452.65;885962.12;0.0;0.0;0.0;104114.5;272152.18;168037.68
2019-06-04T00:00:00.000-03:00;201906;2019-06-04T00:00:00.000-03:00;IVOLANDIA;15884.04;79420.17;63536.130000000005;0.0;0.0;0.0;1202.9;1228.18;25.28
2019-06-04T00:00:00.000-03:00;201906;2019-06-04T00:00:00.000-03:00;JANDAIA;25403.33;127016.66;101613.33;0.0;0.0;0.0;3283.7200000000003;9726.74;6443.02
2019-06-04T00:00:00.000-03:00;201906;2019-06-04T00:00:00.000-03:00;JARAGUA;37940.950000000004;189704.86000000002;151763.91;0.0;0.0;0.0;20035.56;45092.08;25056.52
2019-06-04T00:00:00.000-03:00;201906;2019-06-04T00:00:00.000-03:00;JATAI;285948.19;1429741.0;1143792.81;0.0;0.0;0.0;83064.14;286652.9;203588.76
2019-06-04T00:00:00.000-03:00;201906;2019-06-04T00:00:00.000-03:00;JAUPACI;6888.03;34440.18;27552.15;0.0;0.0;0.0;1093.74;1598.78;505.04
2019-06-04T00:00:00.000-03:00;201906;2019-06-04T00:00:00.000-03:00;JESUPOLIS;6078.36;30391.88;24313.52;0.0;0.0;0.0;789.5;1856.54;1067.04
2019-06-04T00:00:00.000-03:00;201906;2019-06-04T00:00:00.000-03:00;JOVIANIA;17107.93;85539.78;68431.85;0.0;0.0;0.0;2691.52;17572.06;14880.54
2019-06-04T00:00:00.000-03:00;201906;2019-06-04T00:00:00.000-03:00;JUSSARA;40996.92;204984.44;163987.52;0.0;0.0;0.0;15192.94;43879.46;28686.52
2019-06-04T00:00:00.000-03:00;201906;2019-06-04T00:00:00.000-03:00;"LAGOA SANTA";11910.550000000001;59552.91;47642.36;0.0;0.0;0.0;731.78;1931.82;1200.04
2019-06-04T00:00:00.000-03:00;201906;2019-06-04T00:00:00.000-03:00;"LEOPOLDO DE BULHOES";20176.07;100880.54000000001;80704.47;0.0;0.0;0.0;2856.86;8015.9400000000005;5159.08
2019-06-04T00:00:00.000-03:00;201906;2019-06-04T00:00:00.000-03:00;LUZIANIA;161459.0;807295.02;645836.02;0.0;0.0;0.0;46842.42;139438.72;92596.3
2019-06-04T00:00:00.000-03:00;201906;2019-06-04T00:00:00.000-03:00;MAIRIPOTABA;8843.630000000001;44218.19;35374.56;0.0;0.0;0.0;1472.72;2728.52;1255.8
2019-06-04T00:00:00.000-03:00;201906;2019-06-04T00:00:00.000-03:00;MAMBAI;10820.89;54104.56;43283.67;0.0;0.0;0.0;4305.4;9652.42;5347.02
2019-06-04T00:00:00.000-03:00;201906;2019-06-04T00:00:00.000-03:00;"MARA ROSA";20756.02;103780.2;83024.18000000001;0.0;0.0;0.0;4545.76;12178.36;7632.6
2019-06-04T00:00:00.000-03:00;201906;2019-06-04T00:00:00.000-03:00;MARZAGAO;7132.54;35662.8;28530.260000000002;0.0;0.0;0.0;702.6800000000001;2768.58;2065.9
2019-06-04T00:00:00.000-03:00;201906;2019-06-04T00:00:00.000-03:00;MATRINCHA;12356.720000000001;61783.67;49426.950000000004;0.0;0.0;0.0;3442.34;5971.900000000001;2529.56
2019-06-04T00:00:00.000-03:00;201906;2019-06-04T00:00:00.000-03:00;MAURILANDIA;18460.19;92301.0;73840.81;0.0;0.0;0.0;5374.3;19226.54;13852.24
2019-06-04T00:00:00.000-03:00;201906;2019-06-04T00:00:00.000-03:00;"MIMOSO DE GOIAS";8534.4;42672.06;34137.66;0.0;0.0;0.0;116.4;116.4;0.0
